tileid,parenttile_id,resourceinstance_id,imageafter2015,imageafter2015caption,imageafter2015description,sortorder,provisionaledits,nodegroup_id
14ede27c-a95a-4f85-8137-58e88d1d67c4,None,238d55d1-f5f6-43c4-841f-2fbd871d60f4,/files/uploadedfiles/LAL4104_P_20201123_02.jpg,"<p>Taṅgaḥ Buinā Ganedyaḥ Sataḥ, view from E; photo by Sabrina Dangol; 2020-11-23</p>
",,0,,2a27a576-9323-11e9-84e4-0242ac120006
848074ab-e2ab-4ef0-8402-f310bd0c8c55,None,238d55d1-f5f6-43c4-841f-2fbd871d60f4,/files/uploadedfiles/LAL4104_P_20201123_03.jpg,"<p>Taṅgaḥ Buinā Ganedyaḥ Sataḥ, entrance, view from N; photo by Sabrina Dangol; 2020-11-23</p>
",,0,,2a27a576-9323-11e9-84e4-0242ac120006
fac13e37-cf9c-4310-9448-45b43ff07fd9,None,238d55d1-f5f6-43c4-841f-2fbd871d60f4,/files/uploadedfiles/LAL4104_P_20201119_02.JPG,"<p>Taṅgaḥ Buinā Ganedyaḥ Sataḥ, view from E; photo by Sabrina Dangol; 2020-11-19</p>
",,0,,2a27a576-9323-11e9-84e4-0242ac120006
04057174-9ef8-4f53-919b-341aeca22317,None,23bdf498-e692-11e9-b125-0242ac130002,/files/uploadedfiles/LAL2100_P_20190204_03.jpg,"<p>Pilāchẽ Taḥdhaṃ Bāhāḥ, top part of the shrine, view from NW; photo by Nashib Kafle; 2019-02-04</p>
",,0,,2a27a576-9323-11e9-84e4-0242ac120006
e83bc62d-81f4-4f40-839d-3c4a791139ba,None,23bdf498-e692-11e9-b125-0242ac130002,/files/uploadedfiles/LAL2100_P_20190204_05.jpg,"<p>Pilāchẽ Taḥdhaṃ Bāhāḥ, main statue of Akṣobhya Buddha, view from W; photo by Nashib Kafle; 2019-02-04</p>
",,0,,2a27a576-9323-11e9-84e4-0242ac120006
5b6750ad-2259-426f-a03e-0ddffcf73c34,None,23bdf498-e692-11e9-b125-0242ac130002,/files/uploadedfiles/LAL2100-002_P_20190204_01.jpg,"<p>Pilāchẽ Taḥdhaṃ Bāhāḥ, Śikharakūṭa Caitya and Dharmadhātu Maṇḍala, view from NE; photo by Nashib Kafle; 2019-02-04</p>
",,0,,2a27a576-9323-11e9-84e4-0242ac120006
fe0db2bd-90d1-4731-bcb0-b85c34c261c6,None,23d40c88-efc0-4f8d-bb17-a50f831912f3,/files/uploadedfiles/KIR0066_P_20210415_04.jpg,"<p>Mahādyaḥ Degaḥ, view from NW; photo by Yogesh Budathoki; 2021-04-15</p>
",,0,,2a27a576-9323-11e9-84e4-0242ac120006
f68e58bb-982f-4ee6-831e-249605251170,None,23d40c88-efc0-4f8d-bb17-a50f831912f3,/files/uploadedfiles/KIR0066_P_20210413_03.jpg,"<p>Mahādyaḥ Degaḥ, lower view with entrance, view from W; photo by Yogesh Budathoki; 2021-04-13</p>
",,0,,2a27a576-9323-11e9-84e4-0242ac120006
9801c52a-98dc-45f8-8ce7-b27704598593,None,23d40c88-efc0-4f8d-bb17-a50f831912f3,/files/uploadedfiles/KIR0066_P_20210415_07.jpg,"<p>Mahādyaḥ Degaḥ, view from SE; photo by Yogesh Budathoki; 2021-04-15</p>
",,0,,2a27a576-9323-11e9-84e4-0242ac120006
bfe8a476-1173-4285-a4d2-0a3be47117b9,None,23d40c88-efc0-4f8d-bb17-a50f831912f3,/files/uploadedfiles/KIR0066_P_20210415_05.jpg,"<p>Mahādyaḥ Degaḥ, view from NE; photo by Yogesh Budathoki; 2021-04-15</p>
",,0,,2a27a576-9323-11e9-84e4-0242ac120006
4113ff42-1ce4-4789-9577-094348d98838,None,23d40c88-efc0-4f8d-bb17-a50f831912f3,/files/uploadedfiles/KIR0066_P_20210415_06.jpg,"<p>Mahādyaḥ Degaḥ, view from E; photo by Yogesh Budathoki; 2021-04-15</p>
",,0,,2a27a576-9323-11e9-84e4-0242ac120006
be10d57f-2bad-4bef-bfe3-a33116f68ed5,None,23d40c88-efc0-4f8d-bb17-a50f831912f3,/files/uploadedfiles/KIR0066_P_20210413_02.jpg,"<p>Mahādyaḥ Degaḥ, close view from W; photo by Yogesh Budathoki; 2021-04-13</p>
",,0,,2a27a576-9323-11e9-84e4-0242ac120006
f61e2b26-de74-48c5-8812-a2d0cb2ead73,None,23d40c88-efc0-4f8d-bb17-a50f831912f3,/files/uploadedfiles/KIR0066_P_20210413_08.jpg,"<p>Mahādyaḥ Degaḥ, view from SW; photo by Yogesh Budathoki; 2021-04-13</p>
",,0,,2a27a576-9323-11e9-84e4-0242ac120006
9899276a-d2a1-4bfb-9f16-92c06097eaa7,None,23d40c88-efc0-4f8d-bb17-a50f831912f3,/files/uploadedfiles/KIR0066_P_20210415_09.jpg,"<p>Mahādyaḥ Degaḥ, naming plate (recording the renovation of NS 977) attached to a window, view from W; photo by Yogesh Budathoki; 2021-04-15</p>
",,0,,2a27a576-9323-11e9-84e4-0242ac120006
0817d9a4-2d12-4b46-b961-6f6841c909e7,None,23d40c88-efc0-4f8d-bb17-a50f831912f3,/files/uploadedfiles/KIR0066_P_20200815_10.jpg,"<p>Mahādyaḥ Degaḥ, pinnacle, view from NE; photo by Suddha Maharjan; 2020-08-15; courtesy of Suddha Maharjan; Free access &ndash; no reuse</p>
",,0,,2a27a576-9323-11e9-84e4-0242ac120006
8bc71556-f65c-41ec-9078-7488f0f0a0a3,None,23d6e0b6-7f2d-44db-a22e-913a500a756a,/files/uploadedfiles/LAL0650_P_20201129_01.JPG,"<p>Gaṇeśa Mandira, <em>toraṇa</em>, view from SW; photo by Thomas Schrom; 2020-11-29</p>
","<p>The torana is crudly made and covered with oil paints. The upper two stories of the temple were rebuilt with modern materials and only the small window is original to the seventeenth century temple.</p>
",0,,2a27a576-9323-11e9-84e4-0242ac120006
86425c65-7905-4b61-9aec-ac034d45791f,None,23d6e0b6-7f2d-44db-a22e-913a500a756a,/files/uploadedfiles/LAL0650_P_20201129_02.JPG,"<p>Gaṇeśa Mandira, view from SW; photo by Thomas Schrom; 2020-11-29</p>
","<p>The plinth is largely reduced due to the raised pavement. The original cornerstones are covered with cement plaster. The two lions and the door frame are most likely to be original wheras the two corner pillars are replacing&nbsp;the previous&nbsp;ones. The crude oil lamp ballustrade was added in 2015 CE.</p>
",0,,2a27a576-9323-11e9-84e4-0242ac120006
5d1f9b46-688b-44fb-bdcc-f4f2ac4b783c,None,23d6e0b6-7f2d-44db-a22e-913a500a756a,/files/uploadedfiles/LAL0650_P_20201206_01.JPG,"<p>Gaṇeśa Mandira,&nbsp;view from SW; photo by Thomas Schrom; 2020-12-06</p>
",,0,,2a27a576-9323-11e9-84e4-0242ac120006
7f958604-8163-4703-a13d-8096dfaa1f94,None,23d6e0b6-7f2d-44db-a22e-913a500a756a,/files/uploadedfiles/LAL0650_P_20201206_04.JPG,"<p>Gaṇeśa Mandira,&nbsp;view from SW; photo by Thomas Schrom; 2020-12-06</p>
",,0,,2a27a576-9323-11e9-84e4-0242ac120006
8cac4a07-6a6e-417a-84ca-7f32ad7dbc06,None,23d6e0b6-7f2d-44db-a22e-913a500a756a,/files/uploadedfiles/LAL0650_P_20201129_03.JPG,"<p>Gaṇeśa Mandira, view from SW; photo by Thomas Schrom; 2020-11-29</p>
","<p>Due to the thick layers of paint, it is difficult to assess the dating of the corner struts.</p>
",0,,2a27a576-9323-11e9-84e4-0242ac120006
ffc30439-3437-4eb1-b617-b7341fd109af,None,23d6e0b6-7f2d-44db-a22e-913a500a756a,/files/uploadedfiles/LAL0650_P_20201129_04.JPG,"<p>Gaṇeśa Mandira, view from NW; photo by Thomas Schrom; 2020-11-29</p>
","<p>The inscription attests to the plastering of the temple and the plinth with cement.</p>
",0,,2a27a576-9323-11e9-84e4-0242ac120006
82ce0410-ccfc-4724-9eba-01d94770834f,None,23d6e0b6-7f2d-44db-a22e-913a500a756a,/files/uploadedfiles/LAL0650_P_20201127_02.JPG,"<p>Gaṇeśa Mandira, view from SW; photo by Thomas Schrom; 2020-11-27</p>
",,0,,2a27a576-9323-11e9-84e4-0242ac120006
8989ee1b-4d05-4720-8959-1a009e09edd2,None,23d6e0b6-7f2d-44db-a22e-913a500a756a,/files/uploadedfiles/LAL0650_P_20201129_05.JPG,"<p>Gaṇeśa Mandira, blind window, view from NE; photo by Thomas Schrom; 2020-11-29</p>
",,0,,2a27a576-9323-11e9-84e4-0242ac120006
7974cd2f-a4a0-421f-a30d-eed28851dc6e,None,244754e0-fa2e-11e9-8649-0242ac130002,/files/uploadedfiles/LAL4207_P_20190912_02.jpg,"<p>Gaṇeśa Phalcā,&nbsp;<em>jhĩgaṭī&nbsp;</em>tiles roof, view from S (September 2019)</p>
",,0,,2a27a576-9323-11e9-84e4-0242ac120006
bad95be4-b779-4863-833d-78d6ea5892f7,None,244754e0-fa2e-11e9-8649-0242ac130002,/files/uploadedfiles/LAL4207_P_20190912_15.jpg,"<p>Gaṇeśa Phalcā, detail of the corner column base, view from SE (September 2019)</p>
",,0,,2a27a576-9323-11e9-84e4-0242ac120006
16f59575-a72a-4451-9a8a-936f03bbc8dd,None,244754e0-fa2e-11e9-8649-0242ac130002,/files/uploadedfiles/LAL4207_P_20190912_14.jpg,"<p>Gaṇeśa Phalcā, detail of the corner capital and column with lintel, view from SE (September 2019)</p>
",,0,,2a27a576-9323-11e9-84e4-0242ac120006
afcb5723-1bfa-4ee1-bcf3-4703e0854d01,None,244754e0-fa2e-11e9-8649-0242ac130002,/files/uploadedfiles/LAL4207_P_20190916_01.jpg,"<p>Gaṇeśa Phalcā, woman using the Phalcā as a shop, view from E (September 2019)</p>
",,0,,2a27a576-9323-11e9-84e4-0242ac120006
1db974c1-c424-46e0-855c-0edd9fd3e4d1,None,244754e0-fa2e-11e9-8649-0242ac130002,/files/uploadedfiles/LAL4207_P_20190912_05.jpg,"<p>Gaṇeśa Phalcā, view from SW (September 2019)</p>
",,0,,2a27a576-9323-11e9-84e4-0242ac120006
cbc76540-8360-4583-8341-27ecefb514a7,None,244754e0-fa2e-11e9-8649-0242ac130002,/files/uploadedfiles/LAL4207_P_20190912_10.jpg,"<p>Gaṇeśa Phalcā, centre column with capital, view from S (September 2019)</p>
",,0,,2a27a576-9323-11e9-84e4-0242ac120006
0b35b9b5-5f5f-4eb7-b31e-ed7e3f7d115d,None,244754e0-fa2e-11e9-8649-0242ac130002,/files/uploadedfiles/LAL4207_P_20151107_01.jpg,"<p>Gaṇeśa Phalcā, view from SE (November 2015)</p>
",,0,,2a27a576-9323-11e9-84e4-0242ac120006
6fff20c9-93ee-420f-b28e-b4a8376db460,None,244754e0-fa2e-11e9-8649-0242ac130002,/files/uploadedfiles/LAL4207_P_20190912_06.jpg,"<p>Gaṇeśa Phalcā,&nbsp;view from SE (September 2019)</p>
",,0,,2a27a576-9323-11e9-84e4-0242ac120006
89e51e0c-c553-4307-a6f1-c4c5902223bd,None,244754e0-fa2e-11e9-8649-0242ac130002,/files/uploadedfiles/LAL4207_P_20190912_08.jpg,"<p>Gaṇeśa Phalcā, columns, view from SE (September 2019)</p>
",,0,,2a27a576-9323-11e9-84e4-0242ac120006
0b3f54ac-ec91-4d31-8c44-537878b85e8f,None,244754e0-fa2e-11e9-8649-0242ac130002,/files/uploadedfiles/LAL4207_P_20190912_03.jpg,"<p>Gaṇeśa Phalcā, view from S (September 2019)</p>
",,0,,2a27a576-9323-11e9-84e4-0242ac120006
ae72c568-eda1-40b5-9f56-2062e8f408c9,None,244754e0-fa2e-11e9-8649-0242ac130002,/files/uploadedfiles/LAL4207_P_20190912_12.jpg,"<p>Gaṇeśa Phalcā, detail of the centre&nbsp;column base, view from S (September 2019)</p>
",,0,,2a27a576-9323-11e9-84e4-0242ac120006
ed583cfe-324f-4ec8-bd51-99bc58e3a18c,None,244754e0-fa2e-11e9-8649-0242ac130002,/files/uploadedfiles/LAL4207_P_20190912_09.jpg,"<p>Gaṇeśa Phalcā,&nbsp;statue of Mahākāla and Gaṇeśa&nbsp;view from S (September 2019)</p>
",,0,,2a27a576-9323-11e9-84e4-0242ac120006
7ecdce4b-7b98-47a0-9451-235cbf1d408c,None,24afe176-f66a-11e9-a3c8-0242ac130002,/files/uploadedfiles/BUN0001_P_20150929.jpg,"<p>Karuṇāmaya Mandira after 2015 earthquakes, view from N (photo by Christiane Brosius, September 2015)&nbsp;</p>
",,0,,2a27a576-9323-11e9-84e4-0242ac120006
ad7adc3a-2179-4e7f-aa5f-5afa210b1e0a,None,24afe176-f66a-11e9-a3c8-0242ac130002,/files/uploadedfiles/BUN0001_P_20191013_12.jpg,"<p>Karuṇāmaya Mandira, notice about the reconstruction by the Government of Sri Lanka, view from N (October 2019)&nbsp;</p>
",,0,,2a27a576-9323-11e9-84e4-0242ac120006
cc84d239-7265-41f4-a11d-ea9de9edba63,None,24afe176-f66a-11e9-a3c8-0242ac130002,/files/uploadedfiles/BUN0001_P_20191013_01.JPG,"<p>Karuṇāmaya Mandira, view from S (October 2019)&nbsp;</p>
",,0,,2a27a576-9323-11e9-84e4-0242ac120006
ae692e8a-a078-45eb-88c2-8778845fe948,None,24afe176-f66a-11e9-a3c8-0242ac130002,/files/uploadedfiles/BUN0001_P_20150720_04.jpg,"<p>Karuṇāmaya Mandira, detail of capital, view from N (photo by Thomas Schrom, July 2015)&nbsp;</p>
",,0,,2a27a576-9323-11e9-84e4-0242ac120006
45482635-7c63-49ba-a242-c189dfaa82cf,None,24afe176-f66a-11e9-a3c8-0242ac130002,/files/uploadedfiles/BUN0001_P_20150720_02.jpg,"<p>Karuṇāmaya Mandira, view from E (photo by Thomas Schrom, July 2015)&nbsp;</p>
",,0,,2a27a576-9323-11e9-84e4-0242ac120006
f153c3ab-b57b-4316-ae0c-e0798d4490cd,None,24afe176-f66a-11e9-a3c8-0242ac130002,/files/uploadedfiles/BUN0001_P_20191013_02.JPG,"<p>Karuṇāmaya Mandira, view from S (October 2019)&nbsp;</p>
",,0,,2a27a576-9323-11e9-84e4-0242ac120006
2f145a95-f6f7-42dd-b583-cf7d265677d4,None,24afe176-f66a-11e9-a3c8-0242ac130002,/files/uploadedfiles/BUN0001_P_20150720_01.jpg,"<p>Karuṇāmaya Mandira after 2015 earthquakes, view from N (photo by Thomas Schrom, July 2015)&nbsp;</p>
",,0,,2a27a576-9323-11e9-84e4-0242ac120006
62a1e8fd-6c75-4a71-9d76-0b9c5efbee9b,None,24afe176-f66a-11e9-a3c8-0242ac130002,/files/uploadedfiles/BUN0001_P_20191013_04.jpg,"<p>Karuṇāmaya Mandira, under construction, view from S (October 2019)&nbsp;</p>
",,0,,2a27a576-9323-11e9-84e4-0242ac120006
77a46f51-fa95-4c3d-b33b-5230a1ec1588,None,24afe176-f66a-11e9-a3c8-0242ac130002,/files/uploadedfiles/BUN0001_P_20150720_03.jpg,"<p>Karuṇāmaya Mandira, view from E (photo by Thomas Schrom, July 2015)&nbsp;</p>
",,0,,2a27a576-9323-11e9-84e4-0242ac120006
c86b31da-1e59-479f-8059-9a175c449a1b,None,2507d356-5fc2-11ea-8083-0242ac130006,/files/uploadedfiles/BUN0015_P_20200308.JPG,"<p>Dharmadhātu Maṇḍala, view from W (March 2020)</p>
",,0,,2a27a576-9323-11e9-84e4-0242ac120006
74b6daea-e7e6-4242-bff3-4e93fefae6c9,None,2507d356-5fc2-11ea-8083-0242ac130006,/files/uploadedfiles/BUN0015_P_20191202.JPG,"<p>Dharmadhātu Maṇḍala, view from W (December 2019)</p>
",,0,,2a27a576-9323-11e9-84e4-0242ac120006
4640453d-b535-484b-ab4c-280cee4c59b7,None,2548d9e2-ea78-11e9-b125-0242ac130002,/files/uploadedfiles/LAL4138_P_20180308_01_ixKEUSF.jpg,"<p>Lāmanaḥ Phalcā, view from W; photo by Christiane Brosius; 2018-03-08</p>
",,0,,2a27a576-9323-11e9-84e4-0242ac120006
bcc915d3-df39-422d-9008-02025af21e65,None,2548d9e2-ea78-11e9-b125-0242ac130002,/files/uploadedfiles/LAL4138_P_20181119_02_eCyE2oM.JPG,"<p>&nbsp;Lāmanaḥ Phalcā (after reconstruction in 2018), corner detail of the capital and beam, view from SW; photo by Christiane Brosius; 2018-11-19</p>
",,0,,2a27a576-9323-11e9-84e4-0242ac120006
288e189d-deed-48c6-8637-9403974ef648,None,2548d9e2-ea78-11e9-b125-0242ac130002,/files/uploadedfiles/LAL4138_P_20170320_01_py1F3hC.jpg,"<p>&nbsp;Lāmanaḥ Phalcā, view across the square, from W; photo by Christiane Brosius; 2017-03</p>
",,0,,2a27a576-9323-11e9-84e4-0242ac120006
b8e7419f-d090-4d62-9458-7204cd695e78,None,2548d9e2-ea78-11e9-b125-0242ac130002,/files/uploadedfiles/LAL4138_P_20181119_04_01ROZ1x.JPG,"<p>Lāmanaḥ Phalcā, view from S; photo by Christiane Brosius; 2018-11-19</p>
",,0,,2a27a576-9323-11e9-84e4-0242ac120006
fd65572b-436d-4f61-b1c7-41cad3c58c6e,None,2548d9e2-ea78-11e9-b125-0242ac130002,/files/uploadedfiles/LAL4138_P_20180308_02_I9q6iWT.jpg,"<p>Lāmanaḥ Phalcā at Bhindyaḥlāchi, showing a strut that prevents it from falling (due to earthquake damage), view from SW; photo by Christiane Brosius; 2018-03-08</p>
",,0,,2a27a576-9323-11e9-84e4-0242ac120006
3f4683f0-a905-4ad6-a717-9da9c0e09e85,None,2548d9e2-ea78-11e9-b125-0242ac130002,/files/uploadedfiles/LAL4138_P_20181119_03_wEBzx0Q.JPG,"<p>&nbsp;&nbsp;Lāmanaḥ Phalcā, corner detail of corner column and column base, view from SW; photo by Christiane Brosius; 2018-11-19</p>
",,0,,2a27a576-9323-11e9-84e4-0242ac120006
da23a216-04b9-4b3e-86f5-7fcb96bedf62,None,2548d9e2-ea78-11e9-b125-0242ac130002,/files/uploadedfiles/LAL4138_P_20181119_05_9A7P962.jpg,"<p>Lāmanaḥ Phalcā, view from SE; photo by Christiane Brosius; 2018-11-19</p>
",,0,,2a27a576-9323-11e9-84e4-0242ac120006
4296c687-62b1-43c9-8341-ee8dd2740477,None,2548d9e2-ea78-11e9-b125-0242ac130002,/files/uploadedfiles/LAL4138_P_20181119_01_YsRiUfl.JPG,"<p>&nbsp;Lāmanaḥ Phalcā, view from W; photo by Christiane Brosius; 2018-11-19</p>
",,0,,2a27a576-9323-11e9-84e4-0242ac120006
281953d1-7c7a-4edd-8357-71e8f907d883,None,254b0d1c-e68a-11e9-8bc4-0242ac130002,/files/uploadedfiles/LAL4008_P_20190523_02_VgyC74i.jpg,"<p>Chvāsa Phalcā, view from SE&nbsp;(May 2019)</p>
",,0,,2a27a576-9323-11e9-84e4-0242ac120006
e574906a-6c94-43e0-a471-c25fed0db9b3,None,254b0d1c-e68a-11e9-8bc4-0242ac130002,/files/uploadedfiles/LAL4008_P_20190523_03.jpg,"<p>Chvāsa Phalcā, view from S (May 2019)</p>
",,0,,2a27a576-9323-11e9-84e4-0242ac120006
a79e3089-7814-4d07-a625-d09db02c50d3,None,254b0d1c-e68a-11e9-8bc4-0242ac130002,/files/uploadedfiles/LAL4008_P_20190523_04.jpg,"<p>Chvāsa Phalcā, view from E&nbsp;(May 2019)</p>
",,0,,2a27a576-9323-11e9-84e4-0242ac120006
1ee01a8a-c47f-4c21-bc11-37db1a8eb600,None,256339d6-e9d3-11e9-8bc4-0242ac130002,/files/uploadedfiles/LAL1280_P_20190526_02.jpg,"<p>Hariśaṅkara Mandira, view from SE (May 2019)</p>",,0,,2a27a576-9323-11e9-84e4-0242ac120006
e584a45d-1d71-419b-81ae-ffe490716a8d,None,256339d6-e9d3-11e9-8bc4-0242ac130002,/files/uploadedfiles/LAL1280_P_20190526_08.jpg,"<p>Hariśaṅkara Mandira, main statue of Hariśaṅkara, view from S (May 2019)</p>",,0,,2a27a576-9323-11e9-84e4-0242ac120006
c93f5efc-b9d6-49cb-827c-0de4ddd6f46e,None,256339d6-e9d3-11e9-8bc4-0242ac130002,/files/uploadedfiles/LAL1280_P_20190526_04.jpg,"<p>Hariśaṅkara Mandira,&nbsp;ground floor and main entrance, view from E (May 2019</p>",,0,,2a27a576-9323-11e9-84e4-0242ac120006
b6000455-fa00-4bb4-b621-407b56d21b88,None,256339d6-e9d3-11e9-8bc4-0242ac130002,/files/uploadedfiles/LAL1280_P_20190526_15.jpg,"<p>Hariśaṅkara Mandira, aedicule house with Nirṛṭī, view from S (May 2019)</p>",,0,,2a27a576-9323-11e9-84e4-0242ac120006
548d708c-716e-49ff-ac19-f4bfa96608f9,None,256339d6-e9d3-11e9-8bc4-0242ac130002,/files/uploadedfiles/LAL1280_P_20190526_20.jpg,"<p>Hariśaṅkara Mandira, aedicule house with Varuṇa, view from W (May 2019)</p>",,0,,2a27a576-9323-11e9-84e4-0242ac120006
18d272b6-b83c-4d05-b2d0-ecc7eef19890,None,256339d6-e9d3-11e9-8bc4-0242ac130002,/files/uploadedfiles/LAL1280_P_20190526_26.jpg,"<p>Hariśaṅkara Mandira, roof&nbsp;tiles (<em>jhĩgaṭī</em>), view from NE (May 2019)</p>",,0,,2a27a576-9323-11e9-84e4-0242ac120006
ecc58417-3a33-4633-af31-261a70da842d,None,256339d6-e9d3-11e9-8bc4-0242ac130002,/files/uploadedfiles/LAL1280_P_20190526_25.jpg,"<p>Hariśaṅkara Mandira,&nbsp;aedicule house with Kubera, view from N (May 2019)</p>",,0,,2a27a576-9323-11e9-84e4-0242ac120006
81c4a89d-55b6-4bf8-8148-6a02879b8822,None,256339d6-e9d3-11e9-8bc4-0242ac130002,/files/uploadedfiles/LAL1280_P_20190526_09.jpg,"<p>Hariśaṅkara Mandira, wooden pillars, view from SE (May 2019)</p>",,0,,2a27a576-9323-11e9-84e4-0242ac120006
21acaf1c-2ee3-4106-a78a-c03437652df8,None,256339d6-e9d3-11e9-8bc4-0242ac130002,/files/uploadedfiles/LAL1280_P_20190526_14.jpg,"<p>Hariśaṅkara Mandira, entrance, view from W (May 2019)</p>",,0,,2a27a576-9323-11e9-84e4-0242ac120006
b87a2215-3795-427e-a6a1-971b2b691daa,None,256339d6-e9d3-11e9-8bc4-0242ac130002,/files/uploadedfiles/LAL1280_P_20190526_05.jpg,"<p>Hariśaṅkara Mandira, padlock (<em>bhoṭe tālcā</em>), view from E (May 2019)</p>",,0,,2a27a576-9323-11e9-84e4-0242ac120006
1f6131ab-4716-43c0-8529-4b8035f40952,None,256339d6-e9d3-11e9-8bc4-0242ac130002,/files/uploadedfiles/LAL1280_P_20190526_22.jpg,"<p>Hariśaṅkara Mandira,&nbsp;view from NE (May 2019)</p>",,0,,2a27a576-9323-11e9-84e4-0242ac120006
b15f8267-c180-4d69-81d4-65ef5cf90dd5,None,256339d6-e9d3-11e9-8bc4-0242ac130002,/files/uploadedfiles/LAL1280_P_20190526_06.jpg,"<p>Hariśaṅkara Mandira,&nbsp;aedicule house with images of Agni, view from E (May 2019)</p>",,0,,2a27a576-9323-11e9-84e4-0242ac120006
f1cc4496-f115-4353-8616-0d1cf10680fa,None,25c65422-6b9b-11ea-8083-0242ac130006,/files/uploadedfiles/LAL0630_P_20200802_01.jpg,"<p>Khaḍgayoginī Mandira, main entrance, view from N; photo by Yogesh Budathoki; 2020-08-02</p>
",,0,,2a27a576-9323-11e9-84e4-0242ac120006
ffa38cea-474b-4e42-a5ec-dd84cfaf8232,None,25c65422-6b9b-11ea-8083-0242ac130006,/files/uploadedfiles/LAL0630_P_20200802_02.jpg,"<p>Khaḍgayoginī Mandira, entrance to the sanctum, view from E; photo by Yogesh Budathoki; 2020-08-02</p>
",,0,,2a27a576-9323-11e9-84e4-0242ac120006
3587440f-ec88-4409-bd25-954980938ab7,None,25c65422-6b9b-11ea-8083-0242ac130006,/files/uploadedfiles/LAL0630_P_20200802_07.jpg,"<p>Khaḍgayoginī Mandira, view from N; photo by Yogesh Budathoki; 2020-08-02</p>
",,0,,2a27a576-9323-11e9-84e4-0242ac120006
f99d2f9a-2459-4952-95e6-85eec11f24b9,None,25c65422-6b9b-11ea-8083-0242ac130006,/files/uploadedfiles/LAL0630_P_20200802_06.jpg,"<p>Khaḍgayoginī Mandira, view from SW; photo by Yogesh Budathoki; 2020-08-02</p>
",,0,,2a27a576-9323-11e9-84e4-0242ac120006
2f45304b-eda3-4edb-adc7-751974607203,None,25c65422-6b9b-11ea-8083-0242ac130006,/files/uploadedfiles/LAL0630_P_20200802_05.jpg,"<p>Khaḍgayoginī Mandira, view from S; photo by Yogesh Budathoki; 2020-08-02</p>
",,0,,2a27a576-9323-11e9-84e4-0242ac120006
0bf96b9c-40a8-4e7a-8ee1-1a47310ebefe,None,25c65422-6b9b-11ea-8083-0242ac130006,/files/uploadedfiles/LAL0630_P_20200802_04.jpg,"<p>Khaḍgayoginī Mandira, view from SE; photo by Yogesh Budathoki; 2020-08-02</p>
",,0,,2a27a576-9323-11e9-84e4-0242ac120006
53c64a05-4713-40a6-8de8-a193b45d9a4d,None,25ef2d16-a10b-4081-bba3-7f4639646edb,/files/uploadedfiles/KIR4020_P_20210000_18.jpg,"<p>Ārīthāy Dhvākhā Phalcā, fixing the glass in front of the toraṇa, view from S; photo by Bharat Maharjan; 2021</p>
",,0,,2a27a576-9323-11e9-84e4-0242ac120006
809cd84f-3ca6-4444-b487-fc27251b8ed8,None,25ef2d16-a10b-4081-bba3-7f4639646edb,/files/uploadedfiles/KIR4020_P_20200209_19.jpg,"<p>Ārīthāy Dhvākhā Phalcā, construction &nbsp;of pillar for the toraṇa, view fron S; photo by Bharat Maharjan; 2020-02-09</p>
",,0,,2a27a576-9323-11e9-84e4-0242ac120006
fe8e6f05-8833-4dd5-ae80-cd333962533e,None,25ef2d16-a10b-4081-bba3-7f4639646edb,/files/uploadedfiles/KIR4020_P_20200211_20.jpg,"<p>Ārīthāy Dhvākhā Phalcā, phalcā under renovation, view from S; photo by Bharat Maharjan; 2020-02-11</p>
",,0,,2a27a576-9323-11e9-84e4-0242ac120006
ddba5424-925e-40ba-952b-a434f5a22a44,None,25ef2d16-a10b-4081-bba3-7f4639646edb,/files/uploadedfiles/KIR4020_P_20210410_02.jpg,"<p>Ārīthāy Dhvākhā Phalcā, entrance of Bāghabhairava Mandira with Phalcā, view from S; photo by Yogesh Budathoki; 2021-04-10</p>
",,0,,2a27a576-9323-11e9-84e4-0242ac120006
485d0535-8599-4347-91ed-db0e09d05890,None,25ef2d16-a10b-4081-bba3-7f4639646edb,/files/uploadedfiles/KIR4020_P_20191216.JPG,"<p>Ārīthāy Dhvākhā Phalcā, view from SE; photo by Christiane Brosius; 2019-12-16</p>
",,0,,2a27a576-9323-11e9-84e4-0242ac120006
94590a23-f782-456f-9666-ab3ba25a0fcf,None,25ef2d16-a10b-4081-bba3-7f4639646edb,/files/uploadedfiles/KIR4020_P_20210410_15.jpg,"<p>Ārīthāy Dhvākhā Phalcā, back view of Phalcā with entrance of Bāghabhairava Mandira, view from N; photo by Yogesh Budathoki; 2021-04-10</p>
",,0,,2a27a576-9323-11e9-84e4-0242ac120006
481138ac-a7a4-45c6-bcea-71608c0dcace,None,25ef2d16-a10b-4081-bba3-7f4639646edb,/files/uploadedfiles/KIR4020_P_20210410_05.jpg,"<p>Ārīthāy Dhvākhā Phalcā, <em>toraṇa </em>above the entrance of Bāghabhairava Mandira, view from S; photo by Yogesh Budathoki; 2021-04-10</p>
",,0,,2a27a576-9323-11e9-84e4-0242ac120006
0bf44cac-3182-4eb3-8f2a-fc350d814cfb,None,25ef2d16-a10b-4081-bba3-7f4639646edb,/files/uploadedfiles/KIR4020_P_20210410_14.jpg,"<p>Ārīthāy Dhvākhā Phalcā, detail of the corner column base stone, view from SE; photo by Yogesh Budathoki; 2021-04-10</p>
",,0,,2a27a576-9323-11e9-84e4-0242ac120006
