tileid,parenttile_id,resourceinstance_id,Eventreferenceimagefile,Eventreferenceimagecaption,Eventreferenceimagedescription,sortorder,provisionaledits,nodegroup_id
60b355ed-0f8e-4126-b72d-549b79fb65d2,3c74fe9b-ff13-4bb1-b1ad-9a64c7f6f5e0,3a3599d5-5f94-476d-a80f-4f2d3bb9bf9c,/files/uploadedfiles/BTD0020-003_I_20150417.jpg,"<p>Dehīmāṇḍau pillars and archaeological remains, inscription on pillar 003, view from south; photo by David C. Andolfatto; 2015-04-17</p>
",,0,,1151dc6e-c330-11e9-9bd7-0242ac140003
f68aa0a0-d860-45f6-8889-70e44e38ed9e,6601a4ee-aacb-4e51-b658-aa1570e98bc4,3aa59732-e7ec-11e9-b125-0242ac130002,/files/uploadedfiles/LAL0830-006_I_20190127_dOM2oQy.jpg,"<p>Yatā Bāhāḥ, inscription on a copper plate from NS 786; photo by Ravi Shakya; 2019-01-27</p>
",,0,,1151dc6e-c330-11e9-9bd7-0242ac140003
ba63e619-99a1-46c2-a1ab-f77c36ec5c6f,6395acc6-19fa-43f4-9bb0-27611fad1f9e,3aa59732-e7ec-11e9-b125-0242ac130002,/files/uploadedfiles/LAL0830-007_I_20190423_KV0l9Vy.jpg,"<p>Yatā Bāhāḥ, inscription on stone steel from NS 794; photo by Thomas Schrom; 2019-04-23</p>
",,0,,1151dc6e-c330-11e9-9bd7-0242ac140003
c4eea4fe-ebe5-4a5f-b100-6a5aa8f27446,f5ad7f05-053c-465b-b11b-7629448c300f,3aa59732-e7ec-11e9-b125-0242ac130002,/files/uploadedfiles/LAL0830-008_I_20190423.jpg,"<p>Yatā Bāhāḥ, inscription on stone stele from NS 802; photo by Thomas Schrom; 2019-04-23</p>
",,0,,1151dc6e-c330-11e9-9bd7-0242ac140003
7d37403a-6346-4526-90ec-c499aaf65df5,aa09a7ab-e139-4c22-af34-389b3a7e1b78,3aa59732-e7ec-11e9-b125-0242ac130002,/files/uploadedfiles/LAL0830-005_I_20190423.jpg,"<p>Yatā Bāhāḥ, inscription on stone steel from NS 761; photo by Thomas Schrom; 2019-04-23</p>
",,0,,1151dc6e-c330-11e9-9bd7-0242ac140003
6a125dd4-d6fb-4f0f-8949-fc389dc07294,949b7830-7f8b-4430-9d29-cdb557e79f1a,3aa59732-e7ec-11e9-b125-0242ac130002,/files/uploadedfiles/LAL0830-006_I_20190127.jpg,"<p>Yatā Bāhāḥ, inscription on a copper plate from NS 788; photo by Ravi Shakya; 2019-01-27</p>
",,0,,1151dc6e-c330-11e9-9bd7-0242ac140003
2bc41656-9cfd-46ac-b13d-63b714176307,b63e6632-5c4d-4b2e-90ce-f7424be58d10,3aa59732-e7ec-11e9-b125-0242ac130002,/files/uploadedfiles/LAL0830-009_I_20190423.jpg,"<p>Yatā Bāhāḥ, inscription on stone steel from NS 814; photo by Thomas Schrom; 2019-04-23</p>
",,0,,1151dc6e-c330-11e9-9bd7-0242ac140003
b4245bc1-0649-448f-98a6-ee7580301710,e667140f-726d-4dce-8f2a-f3810767c488,3aa59732-e7ec-11e9-b125-0242ac130002,/files/uploadedfiles/LAL0830-010_I_20190423.jpg,"<p>Yatā Bāhāḥ, inscription on stone stele from NS 843; photo by Thomas Schrom; 2019-04-23</p>
",,0,,1151dc6e-c330-11e9-9bd7-0242ac140003
b5a01268-0871-4c44-b104-df81aa031058,6b53cde1-e312-42c2-a5ba-fad071996278,3aa59732-e7ec-11e9-b125-0242ac130002,/files/uploadedfiles/LAL0830-011_I_20190423.jpg,"<p>Yatā Bāhāḥ, inscription on&nbsp;the pedestal of the image of a female devotee from NS 862; photo by Thomas Schrom; 2019-04-23</p>
",,0,,1151dc6e-c330-11e9-9bd7-0242ac140003
1cb61cda-e43e-4bbd-8c7a-19955cff26ea,a7abd4c6-b077-4483-bedf-6485ea402a61,3aa59732-e7ec-11e9-b125-0242ac130002,/files/uploadedfiles/LAL0830_P_20190423_01_z2t9VNV.jpg,"<p>Yatā Bāhāḥ,&nbsp;view from NE; photo by Thomas Schrom; 2019-04-23</p>
","<p>Maitreya, the shrine&#39;s main deity, was left in its original place and is protected with a temporary enclosure built of timber and GI sheets</p>
",0,,1151dc6e-c330-11e9-9bd7-0242ac140003
aed6f968-62c6-4373-861e-4754cb691a2f,333039d8-cf9a-44a3-81a2-9a2f636f2ede,3aa59732-e7ec-11e9-b125-0242ac130002,/files/uploadedfiles/LAL0830-012_I_20190423_02.jpg,"<p>Yatā Bāhāḥ, inscription on&nbsp;bell from NS 995, pt. 2; photo by Thomas Schrom; 2019-04-23</p>
",,0,,1151dc6e-c330-11e9-9bd7-0242ac140003
94322f15-8900-4bfa-a18d-e6ea97c2eafc,333039d8-cf9a-44a3-81a2-9a2f636f2ede,3aa59732-e7ec-11e9-b125-0242ac130002,/files/uploadedfiles/LAL0830-012_I_20190423_01.jpg,"<p>Yatā Bāhāḥ, inscription on&nbsp;bell from NS 995, pt. 1; photo by Thomas Schrom; 2019-04-23</p>
",,0,,1151dc6e-c330-11e9-9bd7-0242ac140003
03fd90e2-b4f0-456e-84d5-7ecd8faa6eb6,a73aa823-244b-41a8-89b0-a566a61a7695,3b68c5ca-e64a-11e9-b125-0242ac130002,/files/uploadedfiles/LAL1380_I_20190521_14.jpg,"<p>Bhīmasena Mandira, stone inscription of NS 801, view from E (May 2019)</p>
",,0,,1151dc6e-c330-11e9-9bd7-0242ac140003
38ca7080-b54b-490c-97c2-5604fea229ed,7bef2eba-8078-4604-874a-7272e4a865f3,3b68c5ca-e64a-11e9-b125-0242ac130002,/files/uploadedfiles/LAL1380_I_20190521_01.jpg,"<p>Bhīmasena Mandira, stone inscription of NS 799, view from S (May 2019)</p>
",,0,,1151dc6e-c330-11e9-9bd7-0242ac140003
bb37da1f-55c4-4498-85b0-84b686598421,b53b2e0b-bc3a-4781-998e-9cc6e315b1ad,3b68c5ca-e64a-11e9-b125-0242ac130002,/files/uploadedfiles/LAL1380_I_20190521_11.jpg,"<p>Bhīmasena Mandira, inscription of NS 767 on the bell, pt. 6, view from SW (May 2019)</p>
",,0,,1151dc6e-c330-11e9-9bd7-0242ac140003
29cf823f-d19d-4019-bea0-5a24e6864e6a,b53b2e0b-bc3a-4781-998e-9cc6e315b1ad,3b68c5ca-e64a-11e9-b125-0242ac130002,/files/uploadedfiles/LAL1380_I_20190521_13.jpg,"<p>Bhīmasena Mandira, inscription of NS 767 on the bell, pt. 5, view from W (May 2019)</p>
",,0,,1151dc6e-c330-11e9-9bd7-0242ac140003
887b0c3d-1913-4bc2-9646-ad8aaf4f2ac8,b53b2e0b-bc3a-4781-998e-9cc6e315b1ad,3b68c5ca-e64a-11e9-b125-0242ac130002,/files/uploadedfiles/LAL1380_I_20190521_12.jpg,"<p>Bhīmasena Mandira, inscription of NS 767 on the bell, pt. 4, view from NW (May 2019)</p>
",,0,,1151dc6e-c330-11e9-9bd7-0242ac140003
7cb360c0-6b86-4049-a87c-7c5c756e6e55,b53b2e0b-bc3a-4781-998e-9cc6e315b1ad,3b68c5ca-e64a-11e9-b125-0242ac130002,/files/uploadedfiles/LAL1380_I_20190521_10.jpg,"<p>Bhīmasena Mandira, inscription of NS 767 on the bell, pt. 3, view from NE (May 2019)</p>
",,0,,1151dc6e-c330-11e9-9bd7-0242ac140003
0091f042-cb4e-4b5b-9a0c-75aafdc42ea4,b53b2e0b-bc3a-4781-998e-9cc6e315b1ad,3b68c5ca-e64a-11e9-b125-0242ac130002,/files/uploadedfiles/LAL1380_I_20190521_08.jpg,"<p>Bhīmasena Mandira, inscription of NS 767 on the bell, pt. 1 view from SE (May 2019)</p>
",,0,,1151dc6e-c330-11e9-9bd7-0242ac140003
dd89039a-4632-4771-8d79-48ae2e76b122,b53b2e0b-bc3a-4781-998e-9cc6e315b1ad,3b68c5ca-e64a-11e9-b125-0242ac130002,/files/uploadedfiles/LAL1380_I_20190521_09.jpg,"<p>Bhīmasena Mandira, inscription of NS 767 on the bell, pt. 2, view from E (May 2019)</p>
",,0,,1151dc6e-c330-11e9-9bd7-0242ac140003
a2af16f5-c5de-4c1e-9043-b33321713b7d,c2895088-eb57-4fa4-8663-e76510b1b058,3b68c5ca-e64a-11e9-b125-0242ac130002,/files/uploadedfiles/LAL1200_I_20190520_01_7lgmNHr.jpg,"<p>Bhīmasena Mandira, inscription of NS 802 (May 2019)</p>
",,0,,1151dc6e-c330-11e9-9bd7-0242ac140003
6be1a4dc-7e53-4596-a84f-8ffca4cfeac7,09453b01-9dd7-4599-95ec-2428c75c4fc2,3b68c5ca-e64a-11e9-b125-0242ac130002,/files/uploadedfiles/LAL1380_I_20190521_15.jpg,"<p>Bhīmasena Mandira, stone inscription of NS 981 on lion, view from E (May 2019)</p>
",,0,,1151dc6e-c330-11e9-9bd7-0242ac140003
7c1a657d-113e-4485-9af9-ea4a26e03f81,07a844dc-399e-482f-8185-d39aae4cfd21,3b68c5ca-e64a-11e9-b125-0242ac130002,/files/uploadedfiles/LAL1380_I_20190521_02.jpg,"<p>Bhīmasena Mandira, inscription of NS 817 on the bell, pt. 1, view from SE (May 2019)</p>
",,0,,1151dc6e-c330-11e9-9bd7-0242ac140003
56f6d9a3-930a-410c-8013-45be0668963d,07a844dc-399e-482f-8185-d39aae4cfd21,3b68c5ca-e64a-11e9-b125-0242ac130002,/files/uploadedfiles/LAL1380_I_20190521_03.jpg,"<p>Bhīmasena Mandira, inscription of NS 817 on the bell, pt. 2, view from NE (May 2019)</p>
",,0,,1151dc6e-c330-11e9-9bd7-0242ac140003
5f7fc141-50ff-4521-a2d6-d8794cd56cb4,07a844dc-399e-482f-8185-d39aae4cfd21,3b68c5ca-e64a-11e9-b125-0242ac130002,/files/uploadedfiles/LAL1380_I_20190521_04.jpg,"<p>Bhīmasena Mandira, inscription of NS 817 on the bell, pt. 3, view from NW (May 2019)</p>
",,0,,1151dc6e-c330-11e9-9bd7-0242ac140003
7628ada8-3e13-40bb-a7aa-ed26e5ea4936,07a844dc-399e-482f-8185-d39aae4cfd21,3b68c5ca-e64a-11e9-b125-0242ac130002,/files/uploadedfiles/LAL1380_I_20190521_06.jpg,"<p>Bhīmasena Mandira, inscription of NS 817 on the bell, pt. 5, view from W&nbsp;(May 2019)</p>
",,0,,1151dc6e-c330-11e9-9bd7-0242ac140003
26c899a7-0e77-4c7f-bed8-13c8af8e7750,07a844dc-399e-482f-8185-d39aae4cfd21,3b68c5ca-e64a-11e9-b125-0242ac130002,/files/uploadedfiles/LAL1380_I_20190521_05.jpg,"<p>Bhīmasena Mandira, inscription of NS 817 on the bell, pt. 4, view from S&nbsp;(May 2019)</p>
",,0,,1151dc6e-c330-11e9-9bd7-0242ac140003
9679fa4c-fdab-46f9-ae0d-adc2295d7dc2,07a844dc-399e-482f-8185-d39aae4cfd21,3b68c5ca-e64a-11e9-b125-0242ac130002,/files/uploadedfiles/LAL1380_I_20190521_07.jpg,"<p>Bhīmasena Mandira, inscription of NS 817 on the bell, pt. 6, view from SE&nbsp; (May 2019)</p>
",,0,,1151dc6e-c330-11e9-9bd7-0242ac140003
f69c0c11-4b3a-4c74-83ea-a132a0d146a4,113a6bc4-26c5-49a9-803c-7bb506eeb897,3b68c5ca-e64a-11e9-b125-0242ac130002,/files/uploadedfiles/LAL1380-002_I_20190521_07.jpg,"<p>Bhīmasena Mandira, stone inscription on lion pillar, view from W (May 2019)</p>
",,0,,1151dc6e-c330-11e9-9bd7-0242ac140003
8381124e-90dd-4018-87f0-0ba210d7c03e,113a6bc4-26c5-49a9-803c-7bb506eeb897,3b68c5ca-e64a-11e9-b125-0242ac130002,/files/uploadedfiles/LAL1380-002_I_20190521_06.jpg,"<p>Bhīmasena Mandira, stone inscription on lion pillar, view from N (May 2019)</p>
",,0,,1151dc6e-c330-11e9-9bd7-0242ac140003
d97ef0f7-538f-4fbb-813c-66552554039a,113a6bc4-26c5-49a9-803c-7bb506eeb897,3b68c5ca-e64a-11e9-b125-0242ac130002,/files/uploadedfiles/LAL1380-002_I_20190521_05.jpg,"<p>Bhīmasena Mandira, stone inscription on lion pillar, view from S (May 2019)</p>
",,0,,1151dc6e-c330-11e9-9bd7-0242ac140003
752919e1-f038-454d-bde8-74fb30407f42,113a6bc4-26c5-49a9-803c-7bb506eeb897,3b68c5ca-e64a-11e9-b125-0242ac130002,/files/uploadedfiles/LAL1380-002_I_20190521_04.jpg,"<p>Bhīmasena Mandira, copper inscription of NS 777 on lion pillar, view from S (May 2019)</p>
",,0,,1151dc6e-c330-11e9-9bd7-0242ac140003
c558864e-e426-4622-b1b0-c17dd9296f8d,113a6bc4-26c5-49a9-803c-7bb506eeb897,3b68c5ca-e64a-11e9-b125-0242ac130002,/files/uploadedfiles/LAL1380-002_I_20190521_03.jpg,"<p>Bhīmasena Mandira, copper inscription of NS 777 on lion pillar, view from N (May 2019)</p>
",,0,,1151dc6e-c330-11e9-9bd7-0242ac140003
75074457-9427-48c2-9ceb-b5476f697b4e,113a6bc4-26c5-49a9-803c-7bb506eeb897,3b68c5ca-e64a-11e9-b125-0242ac130002,/files/uploadedfiles/LAL1380-002_I_20190521_02.jpg,"<p>Bhīmasena Mandira, copper inscription of NS 777 on lion pillar, view from E (May 2019)</p>
",,0,,1151dc6e-c330-11e9-9bd7-0242ac140003
6ac20e8b-0428-4316-bf3d-5145ff58aee9,113a6bc4-26c5-49a9-803c-7bb506eeb897,3b68c5ca-e64a-11e9-b125-0242ac130002,/files/uploadedfiles/LAL1380-002_I_20190521_01.jpg,"<p>Bhīmasena Mandira, copper inscription of NS 777 and NS 827 on lion pillar, view from W (May 2019)</p>

<p>&nbsp;</p>
",,0,,1151dc6e-c330-11e9-9bd7-0242ac140003
efbc18aa-98bb-4e2a-a615-a57dcabe3762,96eeaf94-8829-4526-a7ed-bc7d9164ee41,3b68c5ca-e64a-11e9-b125-0242ac130002,/files/uploadedfiles/LAL1380_I_20190521_16.jpg,"<p>Bhīmasena Mandira, inscription of NS 747, scanned newsfile (scanned by Yogesh Budhatoki, May 2019)</p>
",,0,,1151dc6e-c330-11e9-9bd7-0242ac140003
21a36fe1-8e9d-401d-87ff-2221a1c272a7,9d7cbcdd-44a8-410b-a4e6-b68dee2ca36e,3b731959-de47-4cc6-84e4-e230598019f5,/files/uploadedfiles/BAL0005_I_20210520_002.jpg,"<p>Vajradhātu Caitya (Khāsti Caitya), stone inscription on a stone oil lamp (<em>dalūpā</em>) [note that the date of the inscription is not readable), view from E; photo by Pankaj Nakarmi; 2021-05-20</p>
",,0,,1151dc6e-c330-11e9-9bd7-0242ac140003
3500a1a0-6187-43b0-887c-92a9997883f5,6476b061-5646-4b3c-9da6-df0c0fe46bf2,3b731959-de47-4cc6-84e4-e230598019f5,/files/uploadedfiles/BAL0005_I_20210520_001.jpg,"<p>Vajradhātu Caitya (Khāsti Caitya), stone inscription attached to the western side&nbsp;of the Caitya from NS 803, view from S; photo by Pankaj Nakarmi; 2021-05-20</p>
",,0,,1151dc6e-c330-11e9-9bd7-0242ac140003
c54eb89b-6ecb-4e6f-a79b-f13e8753de6f,1255d70a-7028-4bf0-8e46-f073bc51c707,3bcfd73f-1e8b-41d9-bbc6-148eb8ca7808,/files/uploadedfiles/JUM0390-001_I_20180515.jpg,"<p>Talium Kartika Swami Śivanātha, pillar 001, view from south; photo by David C. Andolfatto; 2018-05-15</p>
",,0,,1151dc6e-c330-11e9-9bd7-0242ac140003
0eb23a2e-5341-4d4e-bb0b-543e9620800b,c88c49f8-fb1f-4ab6-bad0-9e11ad5cd85c,3c768352-d08e-11e9-8599-0242ac140006,/files/uploadedfiles/LAL2670-003_I_20190805_01.jpg,"<p>Haugaḥ Bāhāḥ, inscription from NS 796, view from W (August 2019)&nbsp;</p>
",,0,,1151dc6e-c330-11e9-9bd7-0242ac140003
320057ef-adb0-496e-af2e-7f3512befb2c,9621e0e2-56dd-4315-8bcd-296ca1f8cffe,3c768352-d08e-11e9-8599-0242ac140006,/files/uploadedfiles/LAL2670-004_I_20190805_01.jpg,"<p>Haugaḥ Bāhāḥ, inscription from NS 823, view from W&nbsp;(August 2019)</p>
",,0,,1151dc6e-c330-11e9-9bd7-0242ac140003
4d2def5d-8bcc-4ffd-8a5d-291455f0a137,6186676e-f00c-4d7b-aa6b-620151b5cfd1,3c768352-d08e-11e9-8599-0242ac140006,/files/uploadedfiles/LAL2670_I_20190805_09.jpg,"<p>Haugaḥ Bāhāḥ, inscription from NS 926, view from W&nbsp;(August 2019)</p>
",,0,,1151dc6e-c330-11e9-9bd7-0242ac140003
585258d9-de70-4c88-aa3f-aa94f7533a76,d7e68037-5e10-47b9-a304-ff09c8711e70,3c768352-d08e-11e9-8599-0242ac140006,/files/uploadedfiles/LAL2670_I_20190805_10.jpg,"<p>Haugaḥ Bāhāḥ, inscription from VS 2010, view from W&nbsp;(August 2019)</p>
",,0,,1151dc6e-c330-11e9-9bd7-0242ac140003
351079c3-05ca-4540-b7ec-a6b4299c7d93,ada86e01-c7dd-47c4-9d08-227b07bb1f58,3c768352-d08e-11e9-8599-0242ac140006,/files/uploadedfiles/LAL2670_I_20190805_07.jpg,"<p>Haugaḥ Bāhāḥ, inscription from VS 2011, view from E&nbsp;(August 2019)</p>
",,0,,1151dc6e-c330-11e9-9bd7-0242ac140003
00500042-8b04-4900-b3ad-2e41e1559651,e5145d3e-4122-4cdf-b050-729f7b23f9f8,3c768352-d08e-11e9-8599-0242ac140006,/files/uploadedfiles/LAL2670_I_20190805_01.jpg,"<p>Haugaḥ Bāhāḥ, inscription from VS 2052, view from E&nbsp;(August 2019)</p>
",,0,,1151dc6e-c330-11e9-9bd7-0242ac140003
0d166d87-41eb-47c5-840b-d37d4b1423ff,742753b8-c300-493e-95db-a74db37dba30,3c768352-d08e-11e9-8599-0242ac140006,/files/uploadedfiles/LAL2670-002_I_20190805_01.jpg,"<p>Haugaḥ Bāhāḥ, inscription from VS 2064, view from E&nbsp;(August 2019)</p>
",,0,,1151dc6e-c330-11e9-9bd7-0242ac140003
7da29a2b-017b-4a7e-a6d4-fee9e58966be,99a42325-0fd5-4081-ba09-f76ecad77521,3c768352-d08e-11e9-8599-0242ac140006,/files/uploadedfiles/LAL2670_I_20190805_06.jpg,"<p>Haugaḥ Bāhāḥ, inscription from NS 936, view from E</p>
",,0,,1151dc6e-c330-11e9-9bd7-0242ac140003
00977cb5-0023-4f6c-8e29-6938106860d7,3213aca0-5e90-4324-b429-80bf17a7a1f8,3c768352-d08e-11e9-8599-0242ac140006,/files/uploadedfiles/LAL2670_I_20190805_08.jpg,"<p>Haugaḥ Bāhāḥ, inscription from NS 1005, view from E&nbsp;(August 2019)</p>
",,0,,1151dc6e-c330-11e9-9bd7-0242ac140003
b7e1d06c-c531-4353-80dc-cd7248049cf1,7038f5ae-e46b-463b-b8fa-a51aae90c4c5,3c768352-d08e-11e9-8599-0242ac140006,/files/uploadedfiles/LAL2670_I_20190805_03.jpg,"<p>Haugaḥ Bāhāḥ, inscription from NS 1010, view from E&nbsp;(August 2019)</p>
",,0,,1151dc6e-c330-11e9-9bd7-0242ac140003
48781406-b491-4e1b-82ea-6f64b7aef2ab,25d8082c-be45-4f51-83e1-f86d6381eca8,3c768352-d08e-11e9-8599-0242ac140006,/files/uploadedfiles/LAL2670_I_20190805_05.jpg,"<p>Haugaḥ Bāhāḥ, inscription from NS 1022, view from E&nbsp;(August 2019)</p>
",,0,,1151dc6e-c330-11e9-9bd7-0242ac140003
75f1de72-63b6-401d-8866-c6da28e4d3c9,dd8bfce7-95d6-4c37-b440-0d6df2bb22ce,3c768352-d08e-11e9-8599-0242ac140006,/files/uploadedfiles/LAL2670_I_20190805_02.jpg,"<p>Haugaḥ Bāhāḥ, inscription from NS 1010, view from E&nbsp;(August 2019)</p>
",,0,,1151dc6e-c330-11e9-9bd7-0242ac140003
f5a197dd-acb3-431a-b1b4-71083bc87860,4341c577-041d-412a-a81d-88c304379817,3c768352-d08e-11e9-8599-0242ac140006,/files/uploadedfiles/LAL2670_I_20190805_04.jpg,"<p>Haugaḥ Bāhāḥ, inscription from NS 748, view from E (August 2019)&nbsp;</p>
",,0,,1151dc6e-c330-11e9-9bd7-0242ac140003
a1f2d42f-a0a2-4c93-b098-66d1b651176e,4322e2ca-4810-4d9e-912b-d0a6bcfb507f,3c768352-d08e-11e9-8599-0242ac140006,/files/uploadedfiles/LAL2670-001_I_20190805_01.jpg,"<p>Haugaḥ Bāhāḥ, inscription from NS 748, view from E (August 2019)&nbsp;</p>
",,0,,1151dc6e-c330-11e9-9bd7-0242ac140003
c066e5d9-72f8-4814-9830-5333ddeabcbe,828674e6-3fa3-4ba3-b6dc-1c858e152bb0,3ceea016-9d6c-11ea-9766-0242ac130005,/files/uploadedfiles/LAL4211_P_20200613_01.JPG,"<p>Cībhāḥ Phalcā, view from W; photo by Thomas Schrom; 2020-06-13</p>
","<p>The new brick and concrete building replaces the historic phalcā. The bluish reflecting glass facadeds are particularily disturbing to see at the entry to the historic city of Patan.</p>
",0,,1151dc6e-c330-11e9-9bd7-0242ac140003
d3160d31-feba-4c1e-81bd-9a99e6883ac6,461e14c4-c339-4ac3-b389-b7381768c192,3ceea016-9d6c-11ea-9766-0242ac130005,/files/uploadedfiles/LAL4211_I_20210224_01.jpg,"<p>Cībhāḥ Phalcā, inscription dated NS 825 and 832; photo by Bharat Maharjan; 2021-02-24</p>
","<p>The inscription is embedded in the new building&#39;s wall.</p>
",0,,1151dc6e-c330-11e9-9bd7-0242ac140003
e1e40531-c5c0-4d9a-8841-837ba915eb37,8984bd3c-3a92-41bd-bb55-80dd4a317241,3db42996-337a-11ea-b242-0242ac130002,/files/uploadedfiles/LAL0279_I_20200106_01 (1).jpg,"<p>Buinā Gaṇeśa, inscription on <em>patāḥ</em> from VS 2060, view from N; photo by Nashib Kafle; 2020-01-06</p>
",,0,,1151dc6e-c330-11e9-9bd7-0242ac140003
12eacd80-f572-44e2-bce0-09b6cf127bb5,f409c57d-c0a3-4456-9df1-12e463b14f5d,3db42996-337a-11ea-b242-0242ac130002,/files/uploadedfiles/LAL0279_I_20200106_03.jpg,"<p>Buinā Gaṇeśa, inscription from NS 1053, view from N; photo by Nashib Kafle; 2020-01-06</p>
",,0,,1151dc6e-c330-11e9-9bd7-0242ac140003
f799002f-b513-4c2b-a6ef-6b95d0286eb1,b597bc16-e81d-433a-97f3-e9991c5fa9ce,3db42996-337a-11ea-b242-0242ac130002,/files/uploadedfiles/LAL0279_I_20200214_01.jpg,"<p>Buinā Gaṇeśa, first part of the inscription from VS 2038, view from S; photo by Nashib Kafle; 2020-01-06</p>
",,0,,1151dc6e-c330-11e9-9bd7-0242ac140003
440717d9-8fef-408b-a391-306b6cf4e895,b597bc16-e81d-433a-97f3-e9991c5fa9ce,3db42996-337a-11ea-b242-0242ac130002,/files/uploadedfiles/LAL0279_I_20200214_02.jpg,"<p>Buinā Gaṇeśa, second&nbsp;part of the inscription from VS 2038; photo by Nashib Kafle; 2020-01-06</p>
",,0,,1151dc6e-c330-11e9-9bd7-0242ac140003
7eff049b-125a-4535-9e96-620ba383c84a,b597bc16-e81d-433a-97f3-e9991c5fa9ce,3db42996-337a-11ea-b242-0242ac130002,/files/uploadedfiles/LAL0279_I_20200214_04.jpg,"<p>Buinā Gaṇeśa, fourth&nbsp;part of the inscription from VS 2038, view from S; photo by Nashib Kafle; 2020-01-06</p>
",,0,,1151dc6e-c330-11e9-9bd7-0242ac140003
a27a59b1-4289-4429-8c9e-85b2da19ee3a,f5898c61-e205-438a-a297-7890e3038bfb,3db42996-337a-11ea-b242-0242ac130002,/files/uploadedfiles/LAL0279_I_20200106_05.jpg,"<p>Buinā Gaṇeśa, inscription from VS 2063, view from N; photo by Nashib Kafle; 2020-01-06</p>
",,0,,1151dc6e-c330-11e9-9bd7-0242ac140003
f2b744ad-3298-4a48-b07d-ccd4c5103664,f5898c61-e205-438a-a297-7890e3038bfb,3db42996-337a-11ea-b242-0242ac130002,/files/uploadedfiles/LAL0279_I_20200106_04.jpg,"<p>Buinā Gaṇeśa, inscription from VS 2063, view from N; photo by Nashib Kafle; 2020-01-06</p>
",,0,,1151dc6e-c330-11e9-9bd7-0242ac140003
62770f0c-c1b7-44e9-9d68-aa2c6b9d77a9,6a75c942-1554-4a34-acdd-c296ce504330,3db42996-337a-11ea-b242-0242ac130002,/files/uploadedfiles/LAL0279_I_20200122_01.jpg,"<p>Buinā Gaṇeśa, inscriptions from VS 2060, view from N; photo by Nashib Kafle; 2020-01-06</p>
",,0,,1151dc6e-c330-11e9-9bd7-0242ac140003
142bdbe9-552b-40ba-b0b6-e30c6d9f05a0,6a75c942-1554-4a34-acdd-c296ce504330,3db42996-337a-11ea-b242-0242ac130002,/files/uploadedfiles/LAL0279_I_20200106_02.jpg,"<p>Buinā Gaṇeśa, inscriptions from VS 2060, view from N; photo by Nashib Kafle; 2020-01-06</p>
",,0,,1151dc6e-c330-11e9-9bd7-0242ac140003
97aea6b8-2c10-4aa0-bd5d-5d9d08a0adbf,9c5c028a-aad3-4453-9a02-7c8d823861f0,3db42996-337a-11ea-b242-0242ac130002,/files/uploadedfiles/LAL0279_I_20200131_02.jpg,"<p>Buinā Gaṇeśa, heavily damaged inscription attached to the southern wall, view from S; photo by Nashib Kafle; 2020-01-06</p>
",,0,,1151dc6e-c330-11e9-9bd7-0242ac140003
1a811f71-378f-4a62-81eb-55848871c8db,ee490e1a-1394-4436-b8c4-e23f586e1231,3db42996-337a-11ea-b242-0242ac130002,/files/uploadedfiles/LAL0279_I_20200131_01.jpg,"<p>Buinā Gaṇeśa, inscription from NS 801, view from N; photo by Nashib Kafle; 2020-01-06</p>
",,0,,1151dc6e-c330-11e9-9bd7-0242ac140003
56e240db-4efc-4d31-9603-f703d7e78bd8,c5432ce3-415f-4b36-8b19-0ea0035221c1,3dbcf8b8-cf5c-44e4-8ac8-4460069bdbbf,/files/uploadedfiles/DLK0020-002_I_20140925.jpg,"<p>Duīkhambā, southern pillar inscription, view from W; photo by David C. Andolfatto; 2014-09-25; courtesy of&nbsp;David C. Andolfatto; free access - no reuse</p>
",,0,,1151dc6e-c330-11e9-9bd7-0242ac140003
67644cbf-7cd0-4f6e-9c87-a793a94e7642,c48b26bf-1148-4eb9-9848-e6d38bf702eb,3dbcf8b8-cf5c-44e4-8ac8-4460069bdbbf,/files/uploadedfiles/DLK0020-001_I_20140925.jpg,"<p>Duīkhambā, northern pillar inscription, view from E; photo by David C. Andolfatto; 2014-09-25; courtesy of&nbsp;David C. Andolfatto; free access - no reuse</p>
",,0,,1151dc6e-c330-11e9-9bd7-0242ac140003
27d81b5c-16af-419f-a8cb-8bcbe870b4d1,f7dab7e9-b84b-40e1-ac47-206d2de43466,3e52c084-1e63-4364-bc59-94d9b8e89e23,/files/uploadedfiles/KAT0890_I_001_20210910.jpg,"<p>Kva Hiti, stone inscription at the western wall of the Hiti from NS 902, view from W; photo by Yogesh Budathoki; 2021-09-10</p>
",,0,,1151dc6e-c330-11e9-9bd7-0242ac140003
33deca5a-1832-4021-b70e-261447e1125b,b707568a-92e6-42ac-937c-1a5d65214b96,3e718754-6c00-4947-b32f-da8bb82139a7,/files/uploadedfiles/LAL1850_I_20200908_02.jpg,"<p>Umāmaheśvara Mandira, inscription from VS 2015, view from E; photo by Rishi Amatya; 2020-09-08</p>
",,0,,1151dc6e-c330-11e9-9bd7-0242ac140003
390ae763-62f2-4660-8583-190fe7eb642c,bfb2b2f0-6e8e-4e37-ba54-b63c969f7edb,3e718754-6c00-4947-b32f-da8bb82139a7,/files/uploadedfiles/LAL1850_I_20200913_01.jpg,"<p>Umāmaheśvara Mandira, inscription from NS 834, view from W; photo by Rishi Amatya; 2020-09-13</p>
",,0,,1151dc6e-c330-11e9-9bd7-0242ac140003
