tileid,parenttile_id,resourceinstance_id,objectimagedescription,objectimagecaption,objectimage,sortorder,provisionaledits,nodegroup_id
ae62f6d3-0e2d-48d4-aacc-e6eade087219,6767628f-debd-4d6c-91de-8ca758c13fbc,3b731959-de47-4cc6-84e4-e230598019f5,,"<p>Vajradhātu Caitya (Khāsti Caitya), Padmapāṇi Lokśvara Shrine with&nbsp;<em>toraṇa </em>atop of it, view from W; photo by Pankaj Nakarmi; 2021-05-19</p>
",/files/uploadedfiles/BAL0005-003_P_20210519_01.jpg,0,,ac471808-b1d6-11e9-bc47-0242ac140004
59f30f30-6751-4ee0-ae96-b67061b6d12b,aa987ee4-38f7-4393-8815-a10ced48b2df,3b731959-de47-4cc6-84e4-e230598019f5,,"<p>Vajradhātu Caitya (Khāsti Caitya), Mañjuśrī Shrine with&nbsp;<em>toraṇa&nbsp;</em>atop of it, view from N; photo by Pankaj Nakarmi; 2021-05-19</p>
",/files/uploadedfiles/BAL0005-004_P_20210519_01.jpg,0,,ac471808-b1d6-11e9-bc47-0242ac140004
57406fef-2dfd-4f3a-880d-6406cee8d4be,60f3bba6-decf-4d38-b27f-6d00dd774487,3b731959-de47-4cc6-84e4-e230598019f5,,"<p>Vajradhātu Caitya (Khāsti Caitya), Stone Bell Pillar, view from NE; photo by Pankaj Nakarmi; 2021-05-20</p>
",/files/uploadedfiles/BAL0005-014_P_20210520_001.jpg,0,,ac471808-b1d6-11e9-bc47-0242ac140004
5d538261-420d-416e-84e2-2c9c8f8e23bd,d64631cb-fb31-4c30-b5bd-b33d689bd0e6,3b731959-de47-4cc6-84e4-e230598019f5,,"<p>Vajradhātu Caitya (Khāsti Caitya), Maitreya Buddha Shrine with&nbsp;<em>toraṇa </em>atop of it, view from E; photo by Pankaj Nakarmi; 2021-05-19</p>
",/files/uploadedfiles/BAL0005-001_P_20210519_01.jpg,0,,ac471808-b1d6-11e9-bc47-0242ac140004
4125efdb-143e-4362-9791-1dd0752e890d,493e00eb-8568-4ec1-84ca-a2420f5b5d50,3bcfd73f-1e8b-41d9-bbc6-148eb8ca7808,"<p>The northern side of the pillar is hidden behind the wooden pillar. This side was probably the front side of the pillar and could&nbsp;contain medieval&nbsp;engravings.</p>
","<p>Talium Kartika Swami Śivanātha, pillar 001, view from north-east; photo by David C. Andolfatto; 2018-05-15</p>
",/files/uploadedfiles/JUM0390-001_P_20180515_02.jpg,0,,ac471808-b1d6-11e9-bc47-0242ac140004
3eae901a-1f83-41b2-a6d3-be76e3afce50,d1487a34-bb4a-408e-9728-883ad242db90,3e3f0fd3-fd74-4aab-a216-99cbfeca1bec,"<p>The left doorjamb is missing.</p>
","<p>Dullu Vijaya Bhagavatī&nbsp;Temples, door of the north-eastern Temple, view from SE; photo by David C. Andolfatto; 2014-09-29</p>
",/files/uploadedfiles/DLK0290-002_H_20140929_02.jpg,0,,ac471808-b1d6-11e9-bc47-0242ac140004
20829fa2-185e-4b34-bea8-85400fa9977b,d1487a34-bb4a-408e-9728-883ad242db90,3e3f0fd3-fd74-4aab-a216-99cbfeca1bec,,"<p>Dullu Vijaya Bhagavatī&nbsp;Temples, north-eastern temple, view from NE; photo by David C. Andolfatto; 2014-09-29</p>
",/files/uploadedfiles/DLK0290-002_H_20140929_05.jpg,0,,ac471808-b1d6-11e9-bc47-0242ac140004
7998cda8-4c9d-4c62-90ce-6cfd703bfcf0,60ff7e58-0522-4fbe-a84f-f6b96546c3d4,3e3f0fd3-fd74-4aab-a216-99cbfeca1bec,"<p>The central slab is broken in two. Wooden plancks are visible behind it.</p>
","<p>Dullu Vijaya Bhagavatī&nbsp;Temples, ceiling of the south-western Temple; photo by David C. Andolfatto; 2014-09-29</p>
",/files/uploadedfiles/DLK0290-001_H_20140929_04.jpg,0,,ac471808-b1d6-11e9-bc47-0242ac140004
155c67be-59be-4f73-ac87-1470d7336e2c,60ff7e58-0522-4fbe-a84f-f6b96546c3d4,3e3f0fd3-fd74-4aab-a216-99cbfeca1bec,"<p>The doorjambs and lintel are missing.</p>
","<p>Dullu Vijaya Bhagavatī&nbsp;Temples, door of the south-western Temple, view from NE; photo by David C. Andolfatto; 2014-09-29</p>
",/files/uploadedfiles/DLK0290-001_H_20140929_03.jpg,0,,ac471808-b1d6-11e9-bc47-0242ac140004
7d61970f-93b6-4948-8e4b-8cd877b912ce,60ff7e58-0522-4fbe-a84f-f6b96546c3d4,3e3f0fd3-fd74-4aab-a216-99cbfeca1bec,,"<p>Dullu Vijaya Bhagavatī&nbsp;Temples, south-western Temple, view from NW; photo by David C. Andolfatto; 2014-09-29</p>
",/files/uploadedfiles/DLK0290-001_H_20140929_02.jpg,0,,ac471808-b1d6-11e9-bc47-0242ac140004
99a44918-0979-4fbf-9d29-4355724d7939,d1487a34-bb4a-408e-9728-883ad242db90,3e3f0fd3-fd74-4aab-a216-99cbfeca1bec,"<p>View of the lintel&#39;s central part, bearing a representation of&nbsp;Gaṇeśa on his rat.</p>
","<p>Dullu Vijaya Bhagavatī&nbsp;Temples, lintel of&nbsp; the north-eastern Temple, view from SE; photo by David C. Andolfatto; 2014-09-29</p>
",/files/uploadedfiles/DLK0290-002_H_20140929_03.jpg,0,,ac471808-b1d6-11e9-bc47-0242ac140004
a5e1a03c-1976-4112-be8e-137f90d8f016,d1487a34-bb4a-408e-9728-883ad242db90,3e3f0fd3-fd74-4aab-a216-99cbfeca1bec,"<p>The ceiling&#39;s central slab is missing.</p>
","<p>Dullu Vijaya Bhagavatī&nbsp;Temples, ceiling of north-eastern temple; photo by David C. Andolfatto; 2014-09-29</p>
",/files/uploadedfiles/DLK0290-002_H_20140929_04.jpg,0,,ac471808-b1d6-11e9-bc47-0242ac140004
624fa063-31a7-4d49-a5b8-9ee8cfacbaca,14415a00-9de6-4c69-90ad-b8d68ab57abb,3e3f0fd3-fd74-4aab-a216-99cbfeca1bec,"<p>The sculpture is damaged in multiple parts.</p>
","<p>Dullu Vijaya Bhagavatī&nbsp;Temples, stone lion, view from top; photo by David C. Andolfatto; 2014-09-29</p>
",/files/uploadedfiles/DLK0290-003_H_20140929_02.jpg,0,,ac471808-b1d6-11e9-bc47-0242ac140004
83d37d3a-0bfa-4839-8489-2af1e8ed8591,604baa1c-92c6-4573-be1a-d7c2a163baec,3e52c084-1e63-4364-bc59-94d9b8e89e23,,"<p>Kva Hiti, Licchavi Caitya inside the Hiti, view from N; photo by Yogesh Budathoki; 2021-09-10</p>
",/files/uploadedfiles/KAT0890-005_P_20210910_02.jpg,0,,ac471808-b1d6-11e9-bc47-0242ac140004
61731383-2191-41bd-a53e-6d6807186af5,60df9eba-2e05-4cd5-9cb8-0bd3019fca38,3e52c084-1e63-4364-bc59-94d9b8e89e23,,"<p>Kva Hiti, water spout (A), view from SW; photo by Yogesh Budathoki; 2021-09-10</p>
",/files/uploadedfiles/KAT0890-001_P_20210910_02.jpg,0,,ac471808-b1d6-11e9-bc47-0242ac140004
b9285f54-6d22-4fe1-ac36-7b3fd69e94b0,60df9eba-2e05-4cd5-9cb8-0bd3019fca38,3e52c084-1e63-4364-bc59-94d9b8e89e23,,"<p>Kva Hiti, water spout (A), view from NW; photo by Yogesh Budathoki; 2021-09-10</p>
",/files/uploadedfiles/KAT0890-001_P_20210910_03.jpg,1,,ac471808-b1d6-11e9-bc47-0242ac140004
7a75c8e4-a9c5-4376-867a-77ab2d353a3c,d32a1d00-0779-4dd1-bfbc-129273cc6e97,3ed3eb32-4e39-4092-b6fd-f3fda0ca5c19,,"<p>Nyākhā Cuka, Bhairava Shrine, view from SE;&nbsp;photo by Thomas Schrom;&nbsp;2020-11-28</p>
",/files/uploadedfiles/LAL0860-009_P_20201128_02.JPG,0,,ac471808-b1d6-11e9-bc47-0242ac140004
e497e533-54d1-46a4-a86d-de18ae713053,d32a1d00-0779-4dd1-bfbc-129273cc6e97,3ed3eb32-4e39-4092-b6fd-f3fda0ca5c19,,"<p>Nyākhā Cuka, Bhairava Shrine, view from SE;&nbsp;photo by Thomas Schrom;&nbsp;2020-11-28</p>
",/files/uploadedfiles/LAL0860-009_P_20201128_03.JPG,0,,ac471808-b1d6-11e9-bc47-0242ac140004
2690080a-d386-4a24-84e5-5c8a0bc12596,01bd9d5f-dddf-42dd-a357-10f22d7f22e5,3ed3eb32-4e39-4092-b6fd-f3fda0ca5c19,,"<p>Nyākhā Cuka, Akṣobhya Shrine, view from SE;&nbsp;photo by Thomas Schrom;&nbsp;2020-11-28</p>
",/files/uploadedfiles/LAL0860-010_P_20201128_01.JPG,0,,ac471808-b1d6-11e9-bc47-0242ac140004
c2eb5039-8fb8-4833-abf1-3e4b3cabbc96,6edd37c0-1074-4eb2-a5bc-e41ddb3d2eaa,3ed3eb32-4e39-4092-b6fd-f3fda0ca5c19,,"<p>Nyākhā Cuka, Licchavi Caitya on a modern pedestal, view from N;&nbsp;photo by Thomas Schrom;&nbsp;2020-11-27</p>
",/files/uploadedfiles/LAL0860-020_P_20201127_02.JPG,0,,ac471808-b1d6-11e9-bc47-0242ac140004
073bc543-4fe4-44be-b528-50f451f0c5c4,3cedb452-f125-4ecd-889b-48e7387462b9,3ed3eb32-4e39-4092-b6fd-f3fda0ca5c19,,"<p>Nyākhā Cuka, Dharmadhātu and Caitya on an octagonal base, view from NE;&nbsp;photo by Thomas Schrom;&nbsp;2020-11-27</p>
",/files/uploadedfiles/LAL0860-022_P_20201127_02.JPG,0,,ac471808-b1d6-11e9-bc47-0242ac140004
9d02eb1e-d49e-4779-8d99-c5ff6011ff5d,d991f7fa-4230-43b6-a707-34c0b7df5a63,3ed3eb32-4e39-4092-b6fd-f3fda0ca5c19,,"<p>Nyākhā Cuka, Gaṇeśa, view from SE;&nbsp;photo by Thomas Schrom;&nbsp;2020-11-27</p>
",/files/uploadedfiles/LAL0860-023_P_20201127_02.JPG,0,,ac471808-b1d6-11e9-bc47-0242ac140004
299a7c8b-2c76-439c-9821-a1fccbabe7c8,87aa72a7-0959-4443-bc34-a0a8f5bade1f,3ed3eb32-4e39-4092-b6fd-f3fda0ca5c19,,"<p>Nyākhā Cuka, Lokeśvara, view from NE;&nbsp;photo by Thomas Schrom;&nbsp;2020-11-27</p>
",/files/uploadedfiles/LAL0860-032_P_20201127_02.JPG,0,,ac471808-b1d6-11e9-bc47-0242ac140004
ec89ef87-08f3-4319-8182-4be7f1fe213f,c0455878-8745-497a-b12a-6a1481781689,3ed3eb32-4e39-4092-b6fd-f3fda0ca5c19,,"<p>Nyākhā Cuka, statues of Triratna, view from E;&nbsp;photo by Thomas Schrom;&nbsp;2020-11-27</p>
",/files/uploadedfiles/LAL0860-043_P_20201127_01.JPG,0,,ac471808-b1d6-11e9-bc47-0242ac140004
462da78c-45b8-411d-9936-45c504ca46f0,afa97555-1693-4b81-b3d0-54faea5b9e01,3ed3eb32-4e39-4092-b6fd-f3fda0ca5c19,"<p>The Licchavi Caitya is placed on a large pedestal and adorned with a very tall new finial which does not correspond with the original proportions.</p>
","<p>Nyākhā Cuka, Licchavi Caitya on a modern pedestal, view from S;&nbsp;photo by Thomas Schrom;&nbsp;2020-11-27</p>
",/files/uploadedfiles/LAL0860-036_P_20201127_02.JPG,0,,ac471808-b1d6-11e9-bc47-0242ac140004
bc2c7e7c-7ab8-429b-89d9-1d3615a64431,e419c0c5-aa6c-4715-8aa1-76c51eda0b1b,3ed3eb32-4e39-4092-b6fd-f3fda0ca5c19,,"<p>Nyākhā Cuka, Lokeśvara, view from NW;&nbsp;photo by Thomas Schrom;&nbsp;2020-11-27</p>
",/files/uploadedfiles/LAL0860-035_P_20201127_02.JPG,0,,ac471808-b1d6-11e9-bc47-0242ac140004
0537295a-71b5-4eb9-901a-16116dd0320e,e419c0c5-aa6c-4715-8aa1-76c51eda0b1b,3ed3eb32-4e39-4092-b6fd-f3fda0ca5c19,"<p>Such information signs have been attached to many monuments through PURPP (Pro-Poor Urban Regeneration Pilot Project) financed by the World Bank and the Lalitpur Metropolitan City.</p>
","<p>Nyākhā Cuka, information plaque attached to the Lokeśvara Shrine, view from S;&nbsp;photo by Thomas Schrom;&nbsp;2020-11-27</p>
",/files/uploadedfiles/LAL0860-035_P_20201127_03.JPG,0,,ac471808-b1d6-11e9-bc47-0242ac140004
8bfa75da-9747-4a95-8a7f-f564d94760e9,02319f35-9a6f-46dc-be12-f33865c865c3,3ed3eb32-4e39-4092-b6fd-f3fda0ca5c19,,"<p>Nyākhā Cuka, Caitya, view from W;&nbsp;photo by Thomas Schrom;&nbsp;2020-11-27</p>
",/files/uploadedfiles/LAL0860-027_P_20201127_02.JPG,0,,ac471808-b1d6-11e9-bc47-0242ac140004
d4f4ecd6-3bbd-4dbb-9f78-c5c782244bec,063ac1b4-4338-4f0e-8e85-fb0c26bf6ea1,3ed3eb32-4e39-4092-b6fd-f3fda0ca5c19,,"<p>Nyākhā Cuka, Vajradhātu Caitya, view from SE;&nbsp;photo by Thomas Schrom;&nbsp;2020-11-27</p>
",/files/uploadedfiles/LAL0860-026_P_20201127_02.JPG,0,,ac471808-b1d6-11e9-bc47-0242ac140004
710233b4-b4ab-4906-b7e4-9cbf42f4b525,f1b8e26d-dd32-4730-8749-537f44d384bf,3ed3eb32-4e39-4092-b6fd-f3fda0ca5c19,,"<p>Nyākhā Cuka, stone stand for oil lamps with a <em>vajra </em>(down), view from SE;&nbsp;photo by Thomas Schrom;&nbsp;2020-11-28</p>
",/files/uploadedfiles/LAL0860-014_P_20201128_01.JPG,0,,ac471808-b1d6-11e9-bc47-0242ac140004
64e2aeed-d41a-497c-bb42-1c6ecd14e3c0,3d45a591-4a26-4fe1-96e6-fc035ce114ba,3ed3eb32-4e39-4092-b6fd-f3fda0ca5c19,,"<p>Nyākhā Cuka, bell on a stone frame, view from SE;&nbsp;photo by Thomas Schrom;&nbsp;2020-11-28</p>
",/files/uploadedfiles/LAL0860-003_P_20201128_01.JPG,0,,ac471808-b1d6-11e9-bc47-0242ac140004
051f5367-ab14-4c17-b806-408f63611f0f,c17ef6a0-9c5c-4ae1-8f30-7d23003ff859,3ed3eb32-4e39-4092-b6fd-f3fda0ca5c19,,"<p>Nyākhā Cuka,&nbsp;central Caitya, view from S;&nbsp;photo by Thomas Schrom;&nbsp;2020-11-28</p>
",/files/uploadedfiles/LAL0860-002_P_20201128_03.JPG,0,,ac471808-b1d6-11e9-bc47-0242ac140004
a6e8f2fb-6ba9-4a41-89e1-c1037e06a5c7,ddb586b1-26fa-41fd-b5fd-115a0dfe7099,3ed3eb32-4e39-4092-b6fd-f3fda0ca5c19,,"<p>Nyākhā Cuka, Sarasvatī, view from SE;&nbsp;photo by Thomas Schrom;&nbsp;2020-11-27</p>
",/files/uploadedfiles/LAL0860-040_P_20201127_02.JPG,0,,ac471808-b1d6-11e9-bc47-0242ac140004
65611e9b-1097-4573-b4bb-f198c1b4b07b,b088e523-3b04-4eab-bb80-b932a171eaad,3ed3eb32-4e39-4092-b6fd-f3fda0ca5c19,,"<p>Nyākhā Cuka, Śikharakūṭa Caitya, view from NW;&nbsp;photo by Thomas Schrom;&nbsp;2020-11-27</p>
",/files/uploadedfiles/LAL0860-030_P_20201127_02.JPG,0,,ac471808-b1d6-11e9-bc47-0242ac140004
4cc9d1bc-bb3b-4490-b0f4-13b5f64a2d1e,eb178350-4827-44ad-99f3-9a2d7b77294c,3ed3eb32-4e39-4092-b6fd-f3fda0ca5c19,,"<p>Nyākhā Cuka, Caitya, view from NW;&nbsp;photo by Thomas Schrom;&nbsp;2020-11-27</p>
",/files/uploadedfiles/LAL0860-029_P_20201127_02.JPG,0,,ac471808-b1d6-11e9-bc47-0242ac140004
821f1df7-a4e8-4779-be1d-b4a7ae13c71f,2af2d506-fd83-4ae5-b7bd-0b21c1ea38b5,3ed3eb32-4e39-4092-b6fd-f3fda0ca5c19,,"<p>Nyākhā Cuka, Caitya, view from W;&nbsp;photo by Thomas Schrom;&nbsp;2020-11-27</p>
",/files/uploadedfiles/LAL0860-028_P_20201127_02.JPG,0,,ac471808-b1d6-11e9-bc47-0242ac140004
1939f753-936e-4aa4-ae22-13f3f28e2e08,2d23384c-931e-4c4f-a553-d45104e26990,3ed3eb32-4e39-4092-b6fd-f3fda0ca5c19,,"<p>Nyākhā Cuka, Gaṇeśa, view from SE;&nbsp;photo by Thomas Schrom;&nbsp;2020-11-28</p>
",/files/uploadedfiles/LAL0860-017_P_20201128_01.JPG,0,,ac471808-b1d6-11e9-bc47-0242ac140004
cc9976a6-1377-44d6-8c3d-d989329c3285,a3ea80c6-1787-4182-b3c9-ba86aeb3d420,3ed3eb32-4e39-4092-b6fd-f3fda0ca5c19,,"<p>Nyākhā Cuka, stone plaque with the feet of Mañjuśrī, view from NW;&nbsp;photo by Thomas Schrom;&nbsp;2020-11-28</p>
",/files/uploadedfiles/LAL0860-011_P_20201128_03.JPG,0,,ac471808-b1d6-11e9-bc47-0242ac140004
f468c9e4-4ce7-498e-b0df-2806f12ccd6a,a3ea80c6-1787-4182-b3c9-ba86aeb3d420,3ed3eb32-4e39-4092-b6fd-f3fda0ca5c19,,"<p>Nyākhā Cuka, shrine with the feet of Mañjuśrī, donor figures, monkey and lion, view from W;&nbsp;photo by Thomas Schrom;&nbsp;2020-11-28</p>
",/files/uploadedfiles/LAL0860-011_P_20201128_01.JPG,0,,ac471808-b1d6-11e9-bc47-0242ac140004
d4c22242-dd68-4afe-b6ad-86786e178f68,a3ea80c6-1787-4182-b3c9-ba86aeb3d420,3ed3eb32-4e39-4092-b6fd-f3fda0ca5c19,,"<p>Nyākhā Cuka, shrine with the feet of Mañjuśrī, donor figures, view from W;&nbsp;photo by Thomas Schrom;&nbsp;2020-11-28</p>
",/files/uploadedfiles/LAL0860-011_P_20201128_06.JPG,0,,ac471808-b1d6-11e9-bc47-0242ac140004
79ee6ed6-fbe6-476d-ac55-17e86698cba4,a3ea80c6-1787-4182-b3c9-ba86aeb3d420,3ed3eb32-4e39-4092-b6fd-f3fda0ca5c19,,"<p>Nyākhā Cuka, shrine with the feet of Mañjuśrī, donor figures, monkey and lion, view from W;&nbsp;photo by Thomas Schrom;&nbsp;2020-11-28</p>
",/files/uploadedfiles/LAL0860-011_P_20201128_04.JPG,0,,ac471808-b1d6-11e9-bc47-0242ac140004
9ba09655-86b1-4418-9550-bf98b106ae8d,01bd9d5f-dddf-42dd-a357-10f22d7f22e5,3ed3eb32-4e39-4092-b6fd-f3fda0ca5c19,,"<p>Nyākhā Cuka, Vajra, view from S;&nbsp;photo by Thomas Schrom;&nbsp;2020-11-28</p>
",/files/uploadedfiles/LAL0860-010_P_20201128_04.JPG,0,,ac471808-b1d6-11e9-bc47-0242ac140004
0ad556b1-ca1b-4f32-b25b-642be3cc64e8,01bd9d5f-dddf-42dd-a357-10f22d7f22e5,3ed3eb32-4e39-4092-b6fd-f3fda0ca5c19,,"<p>Nyākhā Cuka, Akṣobhya, view from SE;&nbsp;photo by Thomas Schrom;&nbsp;2020-11-28</p>
",/files/uploadedfiles/LAL0860-010_P_20201128_03.JPG,0,,ac471808-b1d6-11e9-bc47-0242ac140004
3d8c9104-a962-4700-b85e-21b2586ea6dd,c17ef6a0-9c5c-4ae1-8f30-7d23003ff859,3ed3eb32-4e39-4092-b6fd-f3fda0ca5c19,,"<p>Nyākhā Cuka,&nbsp;central Caitya, view from W;&nbsp;photo by Thomas Schrom;&nbsp;2020-11-28</p>
",/files/uploadedfiles/LAL0860-002_P_20201128_02.JPG,0,,ac471808-b1d6-11e9-bc47-0242ac140004
063a1d66-3f7b-4839-8595-3e2726914514,4d2351ad-f81d-4845-93bd-06bc12252b50,3ed3eb32-4e39-4092-b6fd-f3fda0ca5c19,,"<p>Nyākhā Cuka; Padmapāṇi Lokeśvara&nbsp;Shrine, view from W;&nbsp;photo by Thomas Schrom;&nbsp;2020-11-28</p>
",/files/uploadedfiles/LAL0860-001_P_20201128_04.JPG,0,,ac471808-b1d6-11e9-bc47-0242ac140004
bdfbaa4d-d781-4f0c-b5c6-dfcaf514410c,4d2351ad-f81d-4845-93bd-06bc12252b50,3ed3eb32-4e39-4092-b6fd-f3fda0ca5c19,,"<p>Nyākhā Cuka; with the Padmapāṇi Lokeśvara&nbsp;Shrine building, view from NW;&nbsp;photo by Thomas Schrom;&nbsp;2020-11-28</p>
",/files/uploadedfiles/LAL0860-001_P_20201128_01.JPG,0,,ac471808-b1d6-11e9-bc47-0242ac140004
74102a7d-724b-4251-8bc3-5462358b38e3,53b2c7c2-b835-4e8f-8693-2381d961666b,3f87ad30-e5d0-11e9-8bc4-0242ac130002,,"<p>Nārāṃhiṭī Phalcā, statue of Indra, view from S (March 2019)</p>",/files/uploadedfiles/LAL4151-001_P_20190305_01.JPG,0,,ac471808-b1d6-11e9-bc47-0242ac140004
eb2ec738-9d50-4b05-8225-1fc9aa6fb65d,389d6326-732c-4d33-8505-6655ad9add38,3f88581e-e811-11e9-b125-0242ac130002,,"<p>Kumārī Pāṭī, Kumārī &#39;s throne, view from NE (June 2019)</p>
",/files/uploadedfiles/LAL4301-001_P_20190606_03.jpg,0,,ac471808-b1d6-11e9-bc47-0242ac140004
39abdd57-8a5d-45d6-9b3d-9edd24c57b32,36a35e97-bc1c-4ef4-a612-a9d2839baad0,4165aff8-eb2f-11e9-b125-0242ac130002,,"<p>Caṇḍeśvarī Mandira, Degudyaḥ shrine, a statue of Gaṇeśa and some aniconic statues, view from N (photo by Yogesh Budathoki, March 2019)</p>
",/files/uploadedfiles/LAL0770-002_P_20190316_02.jpg,0,,ac471808-b1d6-11e9-bc47-0242ac140004
5f3b7d3e-22e7-4344-a0f5-8370e6066590,5a650772-6498-40cd-8811-aa805b38ae75,4165aff8-eb2f-11e9-b125-0242ac130002,,"<p>Caṇḍeśvarī Mandira, Viṣṇu shrine, statue of Viṣṇu, view from E (photo by Yogesh Budathoki, March 2019)</p>
",/files/uploadedfiles/LAL0770-004_P_20190316_02.jpg,0,,ac471808-b1d6-11e9-bc47-0242ac140004
fab59a94-ff03-48ab-b5dd-923492079c24,401a21b0-6a08-49d5-9f02-219afae5e202,43291104-1bbd-11ea-b9b1-0242ac130002,,"<p>Cābāhāḥ Phalcā, statue of Lakṣmīnārāyaṇa, view from SE; photo by Bijay Basukala; 2020-01-05</p>
",/files/uploadedfiles/LAL4101-005_P_20200105_01.jpg,0,,ac471808-b1d6-11e9-bc47-0242ac140004
70e952e7-6efd-44c9-97ec-0133cf7f16da,dd9e1ff4-7a8d-4f71-9f44-0518416e7c16,43291104-1bbd-11ea-b9b1-0242ac130002,,"<p>Cābāhāḥ Phalcā, statue of Umāmaheśvara, view from SE; photo by Bijay Basukala; 2020-01-05</p>
",/files/uploadedfiles/LAL4101-003_P_20200105_01.jpg,0,,ac471808-b1d6-11e9-bc47-0242ac140004
ce090c17-d684-46d7-b512-5b589b4733d0,de4cbe5f-570d-418a-af71-529ed5654dcb,43291104-1bbd-11ea-b9b1-0242ac130002,,"<p>Cābāhāḥ Phalcā, statue of&nbsp;Mahākāla, view from SE; photo by Bijay Basukala; 2020-01-05</p>
",/files/uploadedfiles/LAL4101-001_P_20200105_01.jpg,0,,ac471808-b1d6-11e9-bc47-0242ac140004
5ef09561-e74b-4309-8ea2-9d6aec9d448a,63cd7195-eb59-445c-b651-bad9504e1d9a,43291104-1bbd-11ea-b9b1-0242ac130002,,"<p>Cābāhāḥ Phalcā, statue of Kumāra, view from SE; photo by Bijay Basukala; 2020-01-05&nbsp;</p>
",/files/uploadedfiles/LAL4101-004_P_20200105_01.jpg,0,,ac471808-b1d6-11e9-bc47-0242ac140004
93c55cf5-95c0-46d2-8513-6fd546b4d870,27e032bd-ffbf-498e-ae2f-c4eb46844e76,4405bb30-4704-432a-9f61-2a7c8912321a,,"<p>Buddha Mandira, wide view of the sanctum with Śākyamuni Buddha, view from W; photo by Yogesh Budathoki; 2021-02-01</p>
",/files/uploadedfiles/KIR0010-001_P_20210201_02.jpg,0,,ac471808-b1d6-11e9-bc47-0242ac140004
c10e659e-634f-4392-92cc-113e00c51a09,a1d908ba-c436-4d3d-8bc3-29604ac84d8b,489cc406-57c1-11ea-b4c2-0242ac130006,,"<p>Balabhadra, Jaladroṇī, view from E; photo by Nashib Kafle; 2020-02-25</p>
",/files/uploadedfiles/LAL0040-001_P_20200225_02.jpg,0,,ac471808-b1d6-11e9-bc47-0242ac140004
0869b922-6a24-4941-a3fa-f1d9fe0e5240,c491924f-6148-49ec-b205-636526598e13,48fbbcba-9da1-11ea-82af-0242ac130005,,"<p>Jalavināyaka Mandira, Viṣṇu Shrine, view from N (April 2020)</p>
",/files/uploadedfiles/CHO0100-012_P_20200405_02.JPG,0,,ac471808-b1d6-11e9-bc47-0242ac140004
30507368-6228-40e3-8092-cbb1998ff83a,6f71196f-43fb-40bb-b0eb-c728fe30d55f,48fbbcba-9da1-11ea-82af-0242ac130005,"<p>The fragment (CHO0100-005) seen o the left and the stone vase (CHO0100-003) on the right.</p>
","<p>Jalavināyaka Mandira, uniconic stone, view from S (April 2020)</p>
",/files/uploadedfiles/CHO0100-001_P_20200405_03.JPG,0,,ac471808-b1d6-11e9-bc47-0242ac140004
dda4382d-518b-4547-81b9-2200cca01116,07830059-6c5b-4704-861f-5979f2666241,48fbbcba-9da1-11ea-82af-0242ac130005,,"<p>Jalavināyaka Mandira, temporary shrine, view from N (June 2020)</p>
",/files/uploadedfiles/CHO0100-013_P_20200609_01.JPG,0,,ac471808-b1d6-11e9-bc47-0242ac140004
790c5579-2f4c-43e1-a253-350a4441c81d,87f9c031-b2d5-423e-ad0e-93deb77b4df7,48fbbcba-9da1-11ea-82af-0242ac130005,,"<p>Jalavināyaka Mandira, stone vase, view from N (June 2020)</p>
",/files/uploadedfiles/CHO0100-003_P_20200609_03.JPG,0,,ac471808-b1d6-11e9-bc47-0242ac140004
41b2a73b-2734-4e0a-864d-b9d8ec6a5f21,2f8b1856-5e00-475b-9c8e-4a7c12ea3c47,48fbbcba-9da1-11ea-82af-0242ac130005,,"<p>Jalavināyaka Mandira, Nāga shrine (Vāsuki Nāga), view from NW (April 2020)</p>
",/files/uploadedfiles/CHO0100-023_P_20200405_02.JPG,0,,ac471808-b1d6-11e9-bc47-0242ac140004
9698599f-fc84-4ada-a494-2ee70e9a0a90,386a74c2-d413-4b3a-ab0e-14c841b933b7,48fbbcba-9da1-11ea-82af-0242ac130005,,"<p>Jalavināyaka Mandira, rock representing Bhairava, view from NW (June 2020)</p>
",/files/uploadedfiles/CHO0100-009_P_20200609_01.JPG,0,,ac471808-b1d6-11e9-bc47-0242ac140004
717a9cd0-bf5a-4e2a-84c8-9464ba30822b,87f9c031-b2d5-423e-ad0e-93deb77b4df7,48fbbcba-9da1-11ea-82af-0242ac130005,,"<p>Jalavināyaka Mandira, stone vase, view from N (June 2020)</p>
",/files/uploadedfiles/CHO0100-003_P_20200609_02.JPG,0,,ac471808-b1d6-11e9-bc47-0242ac140004
0171b787-b98e-4c31-b051-310bc23673f4,5f261387-85ec-4a8f-8481-a9a78bdb5ad3,48fbbcba-9da1-11ea-82af-0242ac130005,,"<p>Jalavināyaka Mandira, detail of Śivalinga placed in a cavity of the rock, view from above (June 2020)</p>
",/files/uploadedfiles/CHO0100-010_P_20200609_02.JPG,0,,ac471808-b1d6-11e9-bc47-0242ac140004
59fadabc-db1a-42bb-b42d-1be7bf54becc,5f261387-85ec-4a8f-8481-a9a78bdb5ad3,48fbbcba-9da1-11ea-82af-0242ac130005,,"<p>Jalavināyaka Mandira, rock with Śivalinga, view from NW (April 2020)</p>
",/files/uploadedfiles/CHO0100-010_P_20200405_01.JPG,0,,ac471808-b1d6-11e9-bc47-0242ac140004
